Prix,Année-Modèle,Boite de vitesses,Type de carburant,Kilométrage,Marque,Modèle,Puissance fiscale,Nombre de portes,Origine,Première main,État,equip_Jantes aluminium,equip_Caméra de recul,equip_ESP,equip_Régulateur de vitesse,equip_CD/MP3/Bluetooth,equip_Vitres électriques,equip_Aucun,equip_Radar de recul,equip_Ordinateur de bord,equip_Système de navigation/GPS,equip_ABS,equip_Limiteur de vitesse,equip_Airbags,equip_Verrouillage centralisé à distance,equip_Climatisation,equip_Sièges cuir,equip_Toit ouvrant,Carburant_encoded,Origine_Dédouanée,Origine_Importée neuve,Origine_Inconnue,Origine_Pas encore dédouanée,Origine_WW au Maroc,État_encoded
175000,2015,0,Diesel,125000,Volkswagen,Tiguan,8.0,5,WW au Maroc,0,Très bon,0,1,0,0,1,0,0,0,1,1,0,1,1,0,1,0,0,0.7994797159530338,0.0,0.0,0.0,0.0,1.0,2
188000,2021,0,Diesel,77500,Dacia,Duster,6.0,5,WW au Maroc,1,Très bon,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0.7994797159530338,0.0,0.0,0.0,0.0,1.0,2
175000,2016,0,Diesel,155000,Nissan,Qashqai,6.0,5,WW au Maroc,0,Très bon,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0.7994797159530338,0.0,0.0,0.0,0.0,1.0,2
195000,2021,0,Diesel,87500,Dacia,Duster,7.0,5,WW au Maroc,1,Très bon,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,0.7994797159530338,0.0,0.0,0.0,0.0,1.0,2
62000,2010,0,Diesel,275000,Autres,Autres,8.0,5,WW au Maroc,0,Très bon,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0.7994797159530338,0.0,0.0,0.0,0.0,1.0,2
195000,2015,1,Diesel,155000,Jeep,Autres,8.0,5,Inconnue,0,Très bon,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0.7994797159530338,0.0,0.0,1.0,0.0,0.0,2
65000,2010,0,Diesel,225000,Dacia,Sandero,6.0,5,WW au Maroc,0,Très bon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7994797159530338,0.0,0.0,0.0,0.0,1.0,2
35000,2008,0,Essence,17500,Suzuki,Autres,5.0,5,WW au Maroc,0,Très bon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18709133094283906,0.0,0.0,0.0,0.0,1.0,2
75000,2007,0,Diesel,2500,Toyota,Corolla,8.0,5,WW au Maroc,0,Très bon,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0.7994797159530338,0.0,0.0,0.0,0.0,1.0,2
20000,2000,0,Diesel,22500,Honda,Civic,6.0,3,WW au Maroc,0,Moyen,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.7994797159530338,0.0,0.0,0.0,0.0,1.0,1
130000,2011,0,Diesel,27500,Volkswagen,Golf 6,8.0,5,Dédouanée,0,Très bon,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0.7994797159530338,1.0,0.0,0.0,0.0,0.0,2
17000,2000,0,Essence,52500,Fiat,Autres,6.0,5,Dédouanée,0,Moyen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18709133094283906,1.0,0.0,0.0,0.0,0.0,1
125000,2012,0,Diesel,145000,Ford,Kuga,8.0,5,WW au Maroc,0,Très bon,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0.7994797159530338,0.0,0.0,0.0,0.0,1.0,2
157000,2022,0,Diesel,22500,Dacia,Sandero,6.0,5,WW au Maroc,0,Très bon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7994797159530338,0.0,0.0,0.0,0.0,1.0,2
52000,2011,0,Diesel,175000,Dacia,Logan,6.0,5,WW au Maroc,1,Très bon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7994797159530338,0.0,0.0,0.0,0.0,1.0,2
65000,2009,0,Diesel,195000,Renault,Kangoo,6.0,3,WW au Maroc,1,Moyen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7994797159530338,0.0,0.0,0.0,0.0,1.0,1
95000,2016,0,Diesel,275000,Ford,Fiesta,6.0,5,WW au Maroc,1,Très bon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7994797159530338,0.0,0.0,0.0,0.0,1.0,2
75000,2000,1,Diesel,175000,Mercedes-Benz,220,9.0,5,Dédouanée,1,Très bon,1,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0.7994797159530338,1.0,0.0,0.0,0.0,0.0,2
105000,2013,0,Diesel,105000,Seat,Autres,8.0,5,Dédouanée,1,Très bon,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0.7994797159530338,1.0,0.0,0.0,0.0,0.0,2
95000,2017,0,Diesel,145000,Fiat,Punto,6.0,5,WW au Maroc,1,Très bon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7994797159530338,0.0,0.0,0.0,0.0,1.0,2
210000,2018,0,Diesel,225000,Hyundai,Tucson,7.0,5,WW au Maroc,1,Très bon,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0.7994797159530338,0.0,0.0,0.0,0.0,1.0,2
168000,2023,1,Essence,12500,Fiat,500,7.0,3,WW au Maroc,0,Très bon,0,1,0,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0.18709133094283906,0.0,0.0,0.0,0.0,1.0,2
67000,2007,0,Diesel,165000,Dacia,Logan,6.0,5,WW au Maroc,1,Très bon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7994797159530338,0.0,0.0,0.0,0.0,1.0,2
43000,2000,0,Diesel,17500,Mercedes-Benz,250,9.0,5,Dédouanée,0,Très bon,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.7994797159530338,1.0,0.0,0.0,0.0,0.0,2
39000,2002,0,Diesel,12500,Fiat,Palio,7.0,5,WW au Maroc,0,Très bon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7994797159530338,0.0,0.0,0.0,0.0,1.0,2
87000,2011,0,Diesel,195000,Ford,Autres,6.0,5,WW au Maroc,0,Moyen,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.7994797159530338,0.0,0.0,0.0,0.0,1.0,1
46000,2007,0,Diesel,2500,Autres,Autres,7.0,5,Dédouanée,0,Moyen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7994797159530338,1.0,0.0,0.0,0.0,0.0,1
240000,2018,1,Diesel,135000,Nissan,Qashqai,8.0,5,Dédouanée,0,Très bon,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0.7994797159530338,1.0,0.0,0.0,0.0,0.0,2
39000,2009,0,Essence,7500,Autres,Autres,7.0,5,WW au Maroc,0,Moyen,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0.18709133094283906,0.0,0.0,0.0,0.0,1.0,1
75000,2015,0,Diesel,135000,Citroen,Autres,6.0,3,WW au Maroc,1,Très bon,1,1,1,1,1,1,0,1,0,0,1,1,1,1,0,1,0,0.7994797159530338,0.0,0.0,0.0,0.0,1.0,2
35000,2000,0,Diesel,7500,Mercedes-Benz,250,8.0,5,Dédouanée,0,Très bon,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7994797159530338,1.0,0.0,0.0,0.0,0.0,2
165000,2016,0,Diesel,195000,Hyundai,ix35,7.0,5,WW au Maroc,0,Très bon,1,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1,0,0.7994797159530338,0.0,0.0,0.0,0.0,1.0,2
14000,2000,0,Essence,12500,Renault,Autres,6.0,3,Dédouanée,0,Moyen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18709133094283906,1.0,0.0,0.0,0.0,0.0,1
128000,2018,0,Diesel,105000,Dacia,Sandero,6.0,5,WW au Maroc,0,Très bon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7994797159530338,0.0,0.0,0.0,0.0,1.0,2
197000,2024,0,Diesel,12500,Peugeot,208,6.0,5,WW au Maroc,1,Très bon,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0.7994797159530338,0.0,0.0,0.0,0.0,1.0,2
98000,2016,0,Diesel,145000,Fiat,Doblo,5.0,5,WW au Maroc,0,Très bon,0,1,0,0,1,1,0,1,0,1,1,0,1,1,1,0,0,0.7994797159530338,0.0,0.0,0.0,0.0,1.0,2
240000,2022,0,Diesel,37500,Citroen,C5,6.0,5,WW au Maroc,1,Très bon,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,0.7994797159530338,0.0,0.0,0.0,0.0,1.0,2
56000,2005,1,Diesel,225000,Peugeot,407,8.0,5,Dédouanée,0,Très bon,1,0,1,1,0,0,0,0,1,0,1,1,1,1,0,1,1,0.7994797159530338,1.0,0.0,0.0,0.0,0.0,2
73000,2009,0,Diesel,225000,Volkswagen,Polo,6.0,5,WW au Maroc,0,Très bon,0,1,0,0,1,1,0,0,1,0,1,0,1,1,0,1,0,0.7994797159530338,0.0,0.0,0.0,0.0,1.0,2
169000,2021,0,Diesel,115000,Renault,Captur,6.0,5,WW au Maroc,1,Très bon,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.7994797159530338,0.0,0.0,0.0,0.0,1.0,2
240000,2017,1,Diesel,175000,Land Rover,Range Rover Evoque,8.0,5,WW au Maroc,0,Très bon,1,0,0,1,1,1,0,1,0,0,1,1,1,1,1,1,0,0.7994797159530338,0.0,0.0,0.0,0.0,1.0,2
185000,2020,0,Diesel,47500,Renault,Captur,6.0,5,WW au Maroc,1,Très bon,0,0,0,1,1,0,0,1,0,0,1,1,0,1,0,0,0,0.7994797159530338,0.0,0.0,0.0,0.0,1.0,2
158000,2014,0,Diesel,225000,Audi,A4,8.0,5,Dédouanée,0,Très bon,0,0,0,1,1,1,0,1,0,0,1,1,1,1,1,0,0,0.7994797159530338,1.0,0.0,0.0,0.0,0.0,2
132000,2019,0,Diesel,155000,Dacia,Dokker,6.0,3,WW au Maroc,1,Très bon,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0.7994797159530338,0.0,0.0,0.0,0.0,1.0,2
175000,2014,0,Diesel,195000,Volkswagen,Passat CC,8.0,5,WW au Maroc,1,Très bon,0,0,0,1,0,1,0,0,0,0,0,1,1,1,1,0,0,0.7994797159530338,0.0,0.0,0.0,0.0,1.0,2
280000,2024,0,Diesel,17500,Volkswagen,Caddy,8.0,5,WW au Maroc,1,Très bon,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0.7994797159530338,0.0,0.0,0.0,0.0,1.0,2
210000,2023,0,Diesel,62500,Peugeot,Autres,6.0,5,WW au Maroc,1,Très bon,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0.7994797159530338,0.0,0.0,0.0,0.0,1.0,2
13000,2009,0,Diesel,2500,Toyota,Autres,10.0,5,Inconnue,0,Moyen,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.7994797159530338,0.0,0.0,1.0,0.0,0.0,1
110000,2000,0,Diesel,37500,Land Rover,Autres,10.0,3,Dédouanée,0,Très bon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7994797159530338,1.0,0.0,0.0,0.0,0.0,2
125000,2011,1,Diesel,275000,Mercedes-Benz,220,9.0,5,WW au Maroc,0,Très bon,1,0,1,1,1,1,0,1,0,0,1,1,1,1,1,1,0,0.7994797159530338,0.0,0.0,0.0,0.0,1.0,2
205000,2017,0,Diesel,145000,Volkswagen,Touran,6.0,5,Dédouanée,1,Très bon,0,0,0,0,0,1,0,1,1,0,0,0,1,1,1,0,0,0.7994797159530338,1.0,0.0,0.0,0.0,0.0,2
148000,2018,0,Diesel,145000,Renault,Megane,6.0,5,WW au Maroc,0,Très bon,1,1,0,0,1,1,0,1,1,1,0,0,0,1,1,1,0,0.7994797159530338,0.0,0.0,0.0,0.0,1.0,2
70000,2000,0,Essence,82500,Ford,Autres,9.0,3,WW au Maroc,0,Très bon,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.18709133094283906,0.0,0.0,0.0,0.0,1.0,2
119000,2019,0,Diesel,125000,Renault,Kangoo,6.0,5,WW au Maroc,0,Très bon,0,0,1,1,1,1,0,0,1,1,1,0,1,1,1,0,0,0.7994797159530338,0.0,0.0,0.0,0.0,1.0,2
210000,2016,0,Diesel,7500,BMW,Autres,6.0,5,WW au Maroc,0,Très bon,1,0,1,1,1,1,0,1,0,0,1,1,1,1,1,1,0,0.7994797159530338,0.0,0.0,0.0,0.0,1.0,2
140000,2020,0,Diesel,105000,Dacia,Dokker,6.0,5,WW au Maroc,0,Très bon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7994797159530338,0.0,0.0,0.0,0.0,1.0,2
300000,2022,1,Diesel,67500,Hyundai,Tucson,6.0,5,WW au Maroc,1,Très bon,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0.7994797159530338,0.0,0.0,0.0,0.0,1.0,2
285000,2020,1,Diesel,105000,Hyundai,Tucson,6.0,5,WW au Maroc,0,Très bon,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0.7994797159530338,0.0,0.0,0.0,0.0,1.0,2
20000,2000,0,Diesel,32500,Peugeot,205,7.0,5,Dédouanée,0,Moyen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7994797159530338,1.0,0.0,0.0,0.0,0.0,1
163000,2018,0,Diesel,57500,Ford,Focus,6.0,5,WW au Maroc,1,Très bon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7994797159530338,0.0,0.0,0.0,0.0,1.0,2
185000,2014,1,Diesel,185000,BMW,Série 3,8.0,5,WW au Maroc,0,Très bon,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0.7994797159530338,0.0,0.0,0.0,0.0,1.0,2
110000,2013,0,Diesel,12500,Dacia,Autres,6.0,5,Inconnue,0,Très bon,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0.7994797159530338,0.0,0.0,1.0,0.0,0.0,2
108000,2019,0,Diesel,145000,Dacia,Logan,6.0,5,WW au Maroc,1,Moyen,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1,0,1,0.7994797159530338,0.0,0.0,0.0,0.0,1.0,1
57000,2006,1,Diesel,135000,Kia,Autres,10.0,5,WW au Maroc,0,Très bon,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0.7994797159530338,0.0,0.0,0.0,0.0,1.0,2
250000,2020,1,Diesel,92500,Alfa Romeo,Autres,9.0,5,WW au Maroc,1,Très bon,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0.7994797159530338,0.0,0.0,0.0,0.0,1.0,2
270000,2017,1,Diesel,125000,Autres,Autres,8.0,5,WW au Maroc,0,Très bon,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0.7994797159530338,0.0,0.0,0.0,0.0,1.0,2
70000,2011,0,Diesel,42500,Peugeot,Partner,7.0,3,Inconnue,0,Très bon,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.7994797159530338,0.0,0.0,1.0,0.0,0.0,2
50000,2000,0,Diesel,2500,Peugeot,306,6.0,5,Dédouanée,0,Très bon,1,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0.7994797159530338,1.0,0.0,0.0,0.0,0.0,2
26000,2000,0,Essence,77500,Fiat,Uno,6.0,5,WW au Maroc,0,Très bon,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.18709133094283906,0.0,0.0,0.0,0.0,1.0,2
128000,2018,1,Diesel,77500,Renault,Clio,6.0,5,WW au Maroc,0,Très bon,1,0,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0.7994797159530338,0.0,0.0,0.0,0.0,1.0,2
113000,2020,0,Diesel,105000,Peugeot,208,6.0,5,WW au Maroc,1,Neuf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7994797159530338,0.0,0.0,0.0,0.0,1.0,3
60000,2008,0,Diesel,275000,Citroen,C4,6.0,5,WW au Maroc,0,Moyen,1,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0.7994797159530338,0.0,0.0,0.0,0.0,1.0,1
70000,2007,0,Diesel,195000,Hyundai,Tucson,8.0,5,WW au Maroc,0,Moyen,1,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0.7994797159530338,0.0,0.0,0.0,0.0,1.0,1
37000,2000,1,Essence,92500,Honda,Civic,8.0,5,WW au Maroc,0,Très bon,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0.18709133094283906,0.0,0.0,0.0,0.0,1.0,2
45000,2000,0,Diesel,57500,Mercedes-Benz,190,8.0,5,Dédouanée,0,Très bon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7994797159530338,1.0,0.0,0.0,0.0,0.0,2
90000,2010,0,Diesel,7500,Opel,Insignia,11.0,5,WW au Maroc,0,Moyen,1,1,1,1,1,1,0,1,0,0,0,1,0,1,1,0,0,0.7994797159530338,0.0,0.0,0.0,0.0,1.0,1
85000,2019,0,Diesel,165000,Fiat,Fiorino,5.0,3,Inconnue,1,Très bon,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0.7994797159530338,0.0,0.0,1.0,0.0,0.0,2
40000,2000,0,Diesel,375000,Renault,Laguna,7.0,5,WW au Maroc,0,Très bon,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0.7994797159530338,0.0,0.0,0.0,0.0,1.0,2
198000,2014,1,Diesel,165000,Volkswagen,Golf 7,8.0,5,Dédouanée,0,Très bon,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0.7994797159530338,1.0,0.0,0.0,0.0,0.0,2
135000,2013,0,Diesel,135000,Skoda,Octavia,8.0,5,WW au Maroc,1,Très bon,1,0,0,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0.7994797159530338,0.0,0.0,0.0,0.0,1.0,2
150000,2019,1,Essence,72500,Fiat,500,7.0,3,WW au Maroc,1,Très bon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18709133094283906,0.0,0.0,0.0,0.0,1.0,2
105000,2008,0,Diesel,165000,Volkswagen,Caddy,8.0,5,Dédouanée,0,Très bon,1,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0.7994797159530338,1.0,0.0,0.0,0.0,0.0,2
98000,2011,0,Diesel,185000,Alfa Romeo,Giulietta,8.0,5,WW au Maroc,0,Très bon,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0.7994797159530338,0.0,0.0,0.0,0.0,1.0,2
140000,2015,0,Diesel,195000,Volkswagen,Caddy,6.0,5,WW au Maroc,0,Très bon,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,0.7994797159530338,0.0,0.0,0.0,0.0,1.0,2
100000,2011,0,Diesel,225000,Citroen,C4,6.0,5,WW au Maroc,0,Très bon,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0.7994797159530338,0.0,0.0,0.0,0.0,1.0,2
215000,2021,0,Diesel,77500,Peugeot,2008,7.0,5,WW au Maroc,0,Très bon,1,1,0,1,0,1,0,1,1,1,0,1,1,1,1,0,0,0.7994797159530338,0.0,0.0,0.0,0.0,1.0,2
115000,2018,0,Diesel,105000,Dacia,Sandero,6.0,5,WW au Maroc,0,Très bon,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7994797159530338,0.0,0.0,0.0,0.0,1.0,2
48000,2007,0,Essence,7500,Volkswagen,Autres,6.0,5,WW au Maroc,0,Moyen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18709133094283906,0.0,0.0,0.0,0.0,1.0,1
74000,2019,0,Diesel,72500,Dacia,Logan,7.0,5,WW au Maroc,1,Très bon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7994797159530338,0.0,0.0,0.0,0.0,1.0,2
190000,2014,0,Diesel,195000,Volkswagen,Tiguan,8.0,5,Dédouanée,0,Très bon,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0.7994797159530338,1.0,0.0,0.0,0.0,0.0,2
98000,2011,0,Diesel,185000,Hyundai,i30,6.0,5,Inconnue,0,Très bon,1,0,1,1,1,1,0,0,1,0,1,1,1,1,1,0,0,0.7994797159530338,0.0,0.0,1.0,0.0,0.0,2
68000,2006,0,Diesel,275000,Audi,A4,8.0,5,WW au Maroc,0,Moyen,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0.7994797159530338,0.0,0.0,0.0,0.0,1.0,1
155000,2017,0,Diesel,92500,Ford,Focus,7.0,5,WW au Maroc,0,Très bon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7994797159530338,0.0,0.0,0.0,0.0,1.0,2
35000,2000,0,Diesel,275000,Honda,Accord,8.0,5,WW au Maroc,0,Très bon,1,0,0,0,1,1,0,0,0,0,1,0,1,1,1,0,0,0.7994797159530338,0.0,0.0,0.0,0.0,1.0,2
103000,2014,0,Diesel,225000,Renault,Clio,6.0,5,WW au Maroc,0,Très bon,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0,0,0.7994797159530338,0.0,0.0,0.0,0.0,1.0,2
22000,2000,0,Essence,2500,Renault,19,10.0,5,Dédouanée,0,Moyen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18709133094283906,1.0,0.0,0.0,0.0,0.0,1
179000,2017,0,Diesel,155000,Renault,Megane,6.0,5,Inconnue,0,Très bon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7994797159530338,0.0,0.0,1.0,0.0,0.0,2
130000,2012,0,Diesel,155000,Ford,Focus,6.0,5,WW au Maroc,0,Très bon,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0.7994797159530338,0.0,0.0,0.0,0.0,1.0,2
27000,2000,0,Essence,27500,Volkswagen,Polo,8.0,5,WW au Maroc,1,Neuf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18709133094283906,0.0,0.0,0.0,0.0,1.0,3
39000,2001,0,Essence,185000,Opel,Autres,9.0,3,Dédouanée,0,Mauvais,1,0,0,0,1,1,0,0,0,0,1,0,1,1,1,0,0,0.18709133094283906,1.0,0.0,0.0,0.0,0.0,0
56000,2006,0,Diesel,225000,Renault,Clio,6.0,5,WW au Maroc,0,Très bon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7994797159530338,0.0,0.0,0.0,0.0,1.0,2
68000,2007,0,Diesel,195000,Toyota,Corolla,8.0,5,Inconnue,0,Très bon,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,1,0.7994797159530338,0.0,0.0,1.0,0.0,0.0,2
67000,2008,0,Essence,175000,Honda,Accord,11.0,5,WW au Maroc,0,Moyen,1,1,0,1,1,1,0,1,0,0,1,1,1,1,1,1,0,0.18709133094283906,0.0,0.0,0.0,0.0,1.0,1
110000,2016,0,Essence,115000,Renault,Kangoo,7.0,5,WW au Maroc,1,Très bon,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.18709133094283906,0.0,0.0,0.0,0.0,1.0,2
95000,2005,0,Diesel,225000,Mercedes-Benz,220,9.0,5,Dédouanée,0,Très bon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7994797159530338,1.0,0.0,0.0,0.0,0.0,2
23000,2005,0,Essence,115000,Chevrolet,Autres,8.0,5,WW au Maroc,0,Très bon,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.18709133094283906,0.0,0.0,0.0,0.0,1.0,2
59900,2007,0,Diesel,185000,Kia,Autres,6.0,5,WW au Maroc,0,Très bon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7994797159530338,0.0,0.0,0.0,0.0,1.0,2
108000,2010,1,Diesel,225000,Audi,Q5,11.0,5,WW au Maroc,0,Très bon,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0.7994797159530338,0.0,0.0,0.0,0.0,1.0,2
68000,2005,0,Diesel,275000,Renault,Megane,6.0,5,Dédouanée,0,Moyen,1,0,0,1,1,1,0,0,0,0,0,1,0,1,1,1,1,0.7994797159530338,1.0,0.0,0.0,0.0,0.0,1
225000,2015,0,Diesel,185000,Mercedes-Benz,Classe C,8.0,5,WW au Maroc,0,Très bon,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0.7994797159530338,0.0,0.0,0.0,0.0,1.0,2
100000,2014,0,Diesel,42500,Volkswagen,Caddy,9.0,5,Dédouanée,0,Très bon,1,1,0,1,1,1,0,1,0,1,1,0,1,0,1,0,0,0.7994797159530338,1.0,0.0,0.0,0.0,0.0,2
125000,2019,1,Essence,7500,Fiat,500,4.0,3,WW au Maroc,0,Très bon,1,0,1,1,0,1,0,1,1,1,1,1,1,1,1,0,1,0.18709133094283906,0.0,0.0,0.0,0.0,1.0,2
75000,2016,0,Essence,125000,Fiat,Autres,6.0,5,WW au Maroc,0,Moyen,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0.18709133094283906,0.0,0.0,0.0,0.0,1.0,1
59000,2005,0,Diesel,97500,Honda,Accord,9.0,5,WW au Maroc,0,Très bon,1,0,0,1,1,1,0,0,0,0,1,1,1,1,1,1,0,0.7994797159530338,0.0,0.0,0.0,0.0,1.0,2
50000,2007,0,Diesel,7500,Peugeot,407,8.0,5,WW au Maroc,0,Très bon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7994797159530338,0.0,0.0,0.0,0.0,1.0,2
23000,2000,0,Diesel,325000,Renault,Autres,7.0,5,WW au Maroc,0,Moyen,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.7994797159530338,0.0,0.0,0.0,0.0,1.0,1
140000,2014,0,Diesel,115000,Hyundai,Autres,7.0,5,WW au Maroc,1,Très bon,0,1,0,1,1,1,0,1,0,1,1,1,1,1,1,0,0,0.7994797159530338,0.0,0.0,0.0,0.0,1.0,2
69000,2013,0,Essence,92500,Citroen,C-Elysée,6.0,5,WW au Maroc,0,Moyen,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0.18709133094283906,0.0,0.0,0.0,0.0,1.0,1
65000,2004,0,Diesel,225000,Toyota,Corolla,8.0,5,WW au Maroc,0,Moyen,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0.7994797159530338,0.0,0.0,0.0,0.0,1.0,1
70000,2009,0,Diesel,275000,Nissan,Autres,9.0,5,Inconnue,0,Très bon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7994797159530338,0.0,0.0,1.0,0.0,0.0,2
120000,2012,0,Diesel,275000,Alfa Romeo,Giulietta,6.0,5,WW au Maroc,0,Très bon,1,0,1,0,1,1,0,1,0,0,0,0,1,1,1,1,1,0.7994797159530338,0.0,0.0,0.0,0.0,1.0,2
85000,2012,1,Diesel,165000,Autres,Autres,8.0,5,WW au Maroc,0,Très bon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7994797159530338,0.0,0.0,0.0,0.0,1.0,2
